Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp,translated_text,Energy_Category,Aspect_Category,processed_text,Likes_numeric,textblob_sentiment,TextBlob sentiment,TextBlob sentiment_category,bert_sentiment,bert_sentiment category,bert_sentiment_category,Country
ShelbieRPG,@RpgShelbie,,,,,17,https://x.com/RpgShelbie/status/1744908504828424514,https://x.com/RpgShelbie,"That's because France isn't afraid of Nuclear reactors.on the other hand, Australia by enlarge are too immature to accept that Nuclear is the only way to have low cost, clean energy independence!",Jan 10,2024-01-10T02:26:21.000Z,"That's because France isn't afraid of Nuclear reactors.on the other hand, Australia by enlarge are too immature to accept that Nuclear is the only way to have low cost, clean energy independence!",Nuclear Energy,Cost,thats france isnt afraid nuclear reactorson hand australia enlarge immature accept nuclear way low cost clean energy independence,,-0.0533333333333333,2.89,Negative,2,Negative,Negative,Australia
l33d5un1t3d,@l33d5un1t3d1,,1,1,,16,https://x.com/l33d5un1t3d1/status/1676167101013262336,https://x.com/l33d5un1t3d1,"""Australia holds the world’s largest uranium reserves and, despite its shifting policy of limiting the number of mines and states that have banned them, is the world’s third-largest uranium exporter. Happy to export it, but too dim to use it ourselves""","Jul 4, 2023",2023-07-04T09:52:33.000Z,"""Australia holds the world’s largest uranium reserves and, despite its shifting policy of limiting the number of mines and states that have banned them, is the world’s third-largest uranium exporter. Happy to export it, but too dim to use it ourselves""",Other,Policy,australia hold world largest uranium reserve despite shifting policy limiting number mine state banned world thirdlargest uranium exporter happy export dim use,1.0,0.45,3.9,Neutral,2,Negative,Negative,Australia
Phil,@TajBragg,"https://pbs.twimg.com/media/FYn6y3zaUAAZocv?format=jpg&name=small, https://pbs.twimg.com/media/FYn6y3zaUAAZocv?format=jpg&name=small",,1,,,https://x.com/TajBragg/status/1552106478273564672,https://x.com/TajBragg,"So, how the hell Albanese, do you achieve a 43% renewable energy target by 2030? You have no Nuclear in the mix. You will be asking the taxpayers of Australia to fund this non achievable target. I have no doubt this will cost you the Prime Ministership & Government.","Jul 27, 2022",2022-07-27T01:39:55.000Z,"So, how the hell Albanese, do you achieve a 43% renewable energy target by 2030? You have no Nuclear in the mix. You will be asking the taxpayers of Australia to fund this non achievable target. I have no doubt this will cost you the Prime Ministership & Government.",Nuclear Energy,Policy,hell albanese achieve renewable energy target nuclear mix asking taxpayer australia fund non achievable target doubt cost prime ministership government,1.0,0.0,3.0,Neutral,1,Very Negative,Very Negative,Australia
David McDonald  x7 dmcd2324.bsky.social,@DMcD_Advocate,,1,1,,35,https://x.com/DMcD_Advocate/status/1778341813809799334,https://x.com/DMcD_Advocate,"Exec Summary
- Australia announces new subsidy policy for renewable energy manufacturing.
- The policy aims to bolster local production of renewable energy equipment.
- It includes subsidies for manufacturing facilities producing solar panels, wind turbines, and batteries.
- The",Apr 11,2024-04-11T08:38:23.000Z,"Exec Summary
- Australia announces new subsidy policy for renewable energy manufacturing.
- The policy aims to bolster local production of renewable energy equipment.
- It includes subsidies for manufacturing facilities producing solar panels, wind turbines, and batteries.
- The",Solar Energy,Policy,exec summary australia announces new subsidy policy renewable energy manufacturing policy aim bolster local production renewable energy equipment includes subsidy manufacturing facility producing solar panel wind turbine battery,1.0,0.0681818181818181,3.14,Neutral,4,Positive,Positive,Australia
alan moran,@alan_john_moran,,3,11,1.0,,https://x.com/alan_john_moran/status/1311066751711371265,https://x.com/alan_john_moran,AFR shamelessly maintains its role as the dupe of the renewables subsidy seekers that keep it financially solvent.  It reports Australia cd share in 5 million new renewable energy jobs when its subsidies cost $13 billion a year and destroy low cost energy https://afr.com/companies/energy/renewables-offer-post-pandemic-jobs-boom-20200929-p56067…,"Sep 30, 2020",2020-09-29T22:14:06.000Z,AFR shamelessly maintains its role as the dupe of the renewables subsidy seekers that keep it financially solvent.  It reports Australia cd share in 5 million new renewable energy jobs when its subsidies cost $13 billion a year and destroy low cost energy https://afr.com/companies/energy/renewables-offer-post-pandemic-jobs-boom-20200929-p56067…,Other,Tax,afr shamelessly maintains role dupe renewables subsidy seeker keep financially solvent report australia cd share million new renewable energy job subsidy cost billion year destroy low cost energy httpsafrcomcompaniesenergyrenewablesofferpostpandemicjobsboomp,11.0,-0.0159090909090909,2.97,Negative,1,Very Negative,Very Negative,Australia
Alex Wodak AM,@AlexWodak,,5,5,,,https://x.com/AlexWodak/status/1270860420119588864,https://x.com/AlexWodak,"If you want Australia’s fossil fuel subsidy, $29 billion/year, to be 10 (ten) times greater than renewable energy subsidy ($2.8 billion/year) you know who to vote for. Budget repair?","Jun 11, 2020",2020-06-10T23:28:30.000Z,"If you want Australia’s fossil fuel subsidy, $29 billion/year, to be 10 (ten) times greater than renewable energy subsidy ($2.8 billion/year) you know who to vote for. Budget repair?",Other,Tax,want australia fossil fuel subsidy billionyear ten time greater renewable energy subsidy billionyear know vote budget repair,5.0,0.25,3.5,Neutral,1,Very Negative,Very Negative,Australia
Mark Brogan,@brgn_mp,,25,62,,,https://x.com/brgn_mp/status/1493880246042447873,https://x.com/brgn_mp,"Dr Helen Haines, Independent MP for Indi in Victoria has introduced a bill to parliament that seeks to include home battery systems in Australia's existing renewable energy subsidy schemes.  #renewables https://x.com/AusSolarNews/s/AusSolarNews/status/1493834782568071170…","Feb 16, 2022",2022-02-16T09:29:40.000Z,"Dr Helen Haines, Independent MP for Indi in Victoria has introduced a bill to parliament that seeks to include home battery systems in Australia's existing renewable energy subsidy schemes.  #renewables https://x.com/AusSolarNews/s/AusSolarNews/status/1493834782568071170…",Other,Tax,dr helen haines independent mp indi victoria introduced bill parliament seek include home battery system australia existing renewable energy subsidy scheme renewables httpsxcomaussolarnewssaussolarnewsstatus,62.0,0.0,3.0,Neutral,4,Positive,Positive,Australia
Clean Energy Finance,@CleanEnergyFC,,4,4,,,https://x.com/CleanEnergyFC/status/1442818122642247684,https://x.com/CleanEnergyFC,"Australia's Energy Security Board proposed a controversial ‘coalkeeper subsidy.’ According to #cleanenergy advocates, these payments could cost consumers up to $6.9 billion a year, and undermine future #CleanEnergy investments.","Sep 28, 2021",2021-09-28T11:47:01.000Z,"Australia's Energy Security Board proposed a controversial ‘coalkeeper subsidy.’ According to #cleanenergy advocates, these payments could cost consumers up to $6.9 billion a year, and undermine future #CleanEnergy investments.",Other,Tax,australia energy security board proposed controversial coalkeeper subsidy according cleanenergy advocate payment could cost consumer billion year undermine future cleanenergy investment,4.0,0.275,3.55,Neutral,1,Very Negative,Very Negative,Australia
Renewables4U,@Renewables_4U,"https://pbs.twimg.com/media/F4BPvBCbYAAAqhE?format=png&name=small, https://pbs.twimg.com/media/F4BPvBCbYAAAqhE?format=png&name=small",,2,,134,https://x.com/Renewables_4U/status/1693442860279079227,https://x.com/Renewables_4U,"Large-Scale #RenewableEnergy Target market data in Australia.

The Large-scale Renewable Energy Target creates a financial incentive for the installation of renewable energy power stations. The target is designed to reduce emissions in the electricity sector and encourage","Aug 21, 2023",2023-08-21T02:00:15.000Z,,Other,Other,,2.0,0.0,,Very Positive,4,Positive,Positive,Australia
BusinessToday Malaysia,@BusinessTodayM1,,,,,35,https://x.com/BusinessTodayM1/status/1637309112953479169,https://x.com/BusinessTodayM1,Australia has successfully transitioned to renewable energy driven mostly by the private sector. Why? Because no subsidy!,"Mar 19, 2023",2023-03-19T04:24:46.000Z,Australia has successfully transitioned to renewable energy driven mostly by the private sector. Why? Because no subsidy!,Other,Tax,australia successfully transitioned renewable energy driven mostly private sector subsidy,,0.4166666666666667,3.83,Neutral,5,Very Positive,Very Positive,Australia
Rewiring Australia,@RewiringAus,,50,122,5.0,5.4K,https://x.com/RewiringAus/status/1653262572676878337,https://x.com/RewiringAus,"“Swapping out fossil fuelled devices and energy sources for renewable-backed electrification is the fastest, most cost effective way to decarbonise our domestic economy.""","May 2, 2023",2023-05-02T04:58:08.000Z,"“Swapping out fossil fuelled devices and energy sources for renewable-backed electrification is the fastest, most cost effective way to decarbonise our domestic economy.""",Other,Economy,swapping fossil fuelled device energy source renewablebacked electrification fastest cost effective way decarbonise domestic economy,122.0,0.3666666666666667,3.73,Neutral,5,Very Positive,Very Positive,Australia
Australian Solar and Renewable Energy News,@AusSolarNews,,,1,,26,https://x.com/AusSolarNews/status/1800629444253549004,https://x.com/AusSolarNews,Another Push For “National” Home Battery Subsidy In Australia https://solarquotes.com.au/blog/home-battery-saver-mb2940/?utm_source=SPS&utm_medium=TwitterAUsolarnews… #EnergyTransition #SolarTransition,Jun 12,2024-06-11T20:41:28.000Z,,Other,Other,,1.0,0.0,,Very Positive,4,Positive,Positive,Australia
This earth is tired. So am I.,@fladdle,,,,,,https://x.com/fladdle/status/1540943455928471553,https://x.com/fladdle,“This…means that the more than 3mill rooftop solar units…will be falsely recorded as adding more renewable energy than they are into [the] energy grid. This…equates to an ongoing green subsidy to Australia’s largest electricity consuming corporations.” https://michaelwest.com.au/revealed-australias-true-emissions-concealed-corporates-double-count-household-rooftop-solar/…,"Jun 26, 2022",2022-06-26T06:22:03.000Z,“This…means that the more than 3mill rooftop solar units…will be falsely recorded as adding more renewable energy than they are into [the] energy grid. This…equates to an ongoing green subsidy to Australia’s largest electricity consuming corporations.” https://michaelwest.com.au/revealed-australias-true-emissions-concealed-corporates-double-count-household-rooftop-solar/…,Other,Tax,thismeans mill rooftop solar unitswill falsely recorded adding renewable energy energy grid thisequates ongoing green subsidy australia largest electricity consuming corporation httpsmichaelwestcomaurevealedaustraliastrueemissionsconcealedcorporatesdoublecounthouseholdrooftopsolar,,0.0999999999999999,3.2,Neutral,1,Very Negative,Very Negative,Australia
